system:index,Pantanais,burned_coverage_1985,burned_coverage_1986,burned_coverage_1987,burned_coverage_1988,burned_coverage_1989,burned_coverage_1990,burned_coverage_1991,burned_coverage_1992,burned_coverage_1993,burned_coverage_1994,burned_coverage_1995,burned_coverage_1996,burned_coverage_1997,burned_coverage_1998,burned_coverage_1999,burned_coverage_2000,burned_coverage_2001,burned_coverage_2002,burned_coverage_2003,burned_coverage_2004,burned_coverage_2005,burned_coverage_2006,burned_coverage_2007,burned_coverage_2008,burned_coverage_2009,burned_coverage_2010,burned_coverage_2011,burned_coverage_2012,burned_coverage_2013,burned_coverage_2014,burned_coverage_2015,burned_coverage_2016,burned_coverage_2017,burned_coverage_2018,burned_coverage_2019,burned_coverage_2020,regiao,.geo
00000000000000000000,Alto Barao de Melgaco,"{15=1424.7215686274512, 3=19188.792156862743, 12=201923.1843137255, 21=402.0, 11=21899.34117647059, 4=102449.59215686277}","{33=383.0, 3=10161.337254901962, 4=76978.06666666668, 15=813.7686274509804, 12=274469.9098039216, 11=21237.01176470588, 21=322.0}","{33=218.0, 3=2557.823529411765, 4=40573.12549019609, 15=1623.8823529411766, 12=128134.32549019606, 11=4583.388235294118, 21=1593.0}","{33=2939.0, 3=32813.03921568627, 4=134294.50588235297, 15=8116.7568627451, 12=302357.4705882353, 11=7121.996078431373, 21=1492.0}","{33=319.0, 12=73931.5843137255, 3=1743.6, 4=13615.588235294117, 11=5224.0, 15=2584.95294117647}","{33=7.0, 3=854.1529411764706, 4=21682.984313725505, 15=3991.819607843137, 12=69298.16078431372, 11=18421.756862745096, 21=84.0}","{33=776.0, 3=19039.86666666667, 4=105026.62352941174, 15=12740.058823529413, 12=249311.83529411763, 11=82088.58823529413, 21=385.0}","{33=1749.0, 3=2325.8549019607844, 4=32714.819607843143, 15=6056.21568627451, 12=188567.9411764706, 11=56548.76078431372, 21=116.0}","{33=1074.0, 3=4644.64705882353, 4=80955.81960784312, 15=6862.576470588236, 12=294498.9098039216, 21=1831.6352941176472, 11=672.0}","{33=1375.0, 3=411.52156862745096, 4=24860.509803921566, 15=5908.215686274509, 12=111831.99607843137, 11=47075.521568627446, 21=54.0}","{33=806.0, 3=11792.274509803923, 4=61649.49019607842, 15=7440.792156862744, 12=222007.05490196077, 11=58140.8862745098, 21=392.0}","{33=1179.0, 3=6753.1882352941175, 4=62353.333333333336, 15=4478.431372549019, 12=214530.9568627451, 11=24526.650980392158, 21=13.0}","{33=130.0, 3=4860.133333333334, 4=53928.9294117647, 15=7505.980392156863, 12=199208.01176470588, 21=296.0, 11=5037.0}","{15=6830.435294117648, 3=5571.721568627451, 12=127389.44705882353, 11=6075.8117647058825, 4=23396.843137254902, 33=31.0}","{33=866.0, 3=35585.60784313726, 4=198779.32156862738, 15=21453.886274509805, 12=413656.6745098039, 11=23983.8, 21=1977.8705882352942}","{15=9536.47843137255, 3=5445.878431372549, 12=177455.14117647058, 11=118898.05490196079, 4=35179.47843137255, 33=104.0}","{33=173.0, 3=10912.12156862745, 4=40646.6823529412, 15=9457.125490196078, 12=149048.6431372549, 11=8057.0, 21=52.0}","{33=539.0, 12=410205.0, 3=10937.180392156863, 11=20697.50588235294, 4=65334.67843137255, 15=18541.270588235293}","{15=6566.278431372549, 3=6122.0, 12=75813.61960784314, 11=48791.0, 4=34123.72156862745}","{3=42500.29411764705, 39=109.0, 4=135760.3019607843, 15=19113.450980392157, 12=461695.0, 11=2373.0, 21=616.0}","{33=4.0, 3=12832.192156862744, 4=54508.79607843137, 15=11510.156862745098, 12=265318.29411764705, 11=37593.6431372549, 21=3.0}","{15=3669.18431372549, 3=646.6627450980392, 12=70575.0, 11=259.0, 4=3815.564705882353, 33=4.0}","{33=1.0, 3=37779.89411764706, 4=160331.494117647, 15=16875.235294117647, 12=278132.3098039216, 21=42.0, 11=174665.50588235294}","{15=2220.9960784313726, 3=947.5686274509803, 12=74619.72549019608, 4=3399.407843137255, 11=23062.933333333334}","{15=577.0, 3=263.0, 12=27907.0, 4=1254.0, 11=885.0}","{33=182.0, 3=49454.129411764705, 4=90717.86274509803, 15=13534.35294117647, 12=348578.4, 11=38219.600000000006, 21=67.0}","{33=5.0, 3=7281.639215686282, 4=102309.47450980391, 15=5056.0392156862745, 12=173729.3843137255, 11=19242.36470588235, 21=221.0}","{15=1413.0, 3=333.0, 12=19066.54117647059, 21=5.0, 4=2339.627450980392, 11=2112.0}","{15=2503.0, 3=229.72549019607843, 12=32745.0, 11=1394.0, 4=2345.0, 33=31.0}","{15=6162.501960784314, 3=62.0, 12=68160.47843137255, 4=5757.058823529411, 11=52.0}","{33=80.0, 3=12136.560784313726, 4=35487.87058823527, 15=7985.0, 12=144379.01960784313, 21=722.0, 11=3651.0}","{15=13323.192156862744, 3=1204.9882352941177, 12=132995.19215686273, 4=20201.262745098044, 11=4338.701960784314}","{33=8.0, 3=919.6509803921568, 4=17811.572549019606, 15=14851.654901960785, 12=227077.20784313726, 11=52616.76470588235, 21=52.0}","{33=44.0, 3=1087.0, 12=187195.73333333334, 4=12248.0, 11=11284.0, 15=8273.580392156862}","{15=32945.32156862745, 12=304589.19215686276, 3=55856.0, 11=68662.08627450981, 4=157855.1137254902, 33=80.0}","{33=798.9450980392157, 3=280997.2392156862, 39=10.0, 25=12.0, 4=475233.2156862747, 15=60949.38431372549, 12=549621.8078431372, 9=114.0, 11=21866.549019607843, 21=3692.5803921568627}",1,"{""type"":""Polygon"",""coordinates"":[[[-56.1689749809296,-16.54508119508426],[-56.15864667387332,-16.55605507249245],[-56.15435374485748,-16.55796711109077],[-56.151773756429485,-16.560711576774295],[-56.14947506199942,-16.564004492665024],[-56.14719081761384,-16.563995202487536],[-56.14318984246709,-16.56397873572752],[-56.134598039785,-16.57000497436287],[-56.12829169350279,-16.574658521043194],[-56.121133510628404,-16.579312615898893],[-56.115400025368245,-16.583694430077518],[-56.10853526224666,-16.586141897916413],[-56.10424883295722,-16.586401679676296],[-56.09909087640637,-16.589959882974227],[-56.096798685840525,-16.591601029572274],[-56.094792289204655,-16.593795367243395],[-56.0882120543199,-16.595969671989145],[-56.05215164634055,-16.610130188324327],[-56.02926290099885,-16.61828909107766],[-56.01435589902528,-16.62868190338974],[-56.010305764518,-16.638026286657265],[-56.00397188938423,-16.647911624279438],[-55.99252024209665,-16.65281408479547],[-55.98108091251201,-16.654409210669435],[-55.97137058703916,-16.653809426357014],[-55.959375177608315,-16.65320226206775],[-55.946221550547996,-16.655886073028455],[-55.935335995121356,-16.660788208560835],[-55.91986384964511,-16.668420559440047],[-55.91353371328161,-16.67665168373354],[-55.912942560647636,-16.679950682099683],[-55.91064144290677,-16.68269333167776],[-55.90777406807573,-16.68432932598686],[-55.89862576444256,-16.6853845347854],[-55.89405471922313,-16.685360193422504],[-55.88489845977433,-16.686962054434883],[-55.87688215371979,-16.69022526484257],[-55.86999963997162,-16.69459360658963],[-55.86311213174695,-16.698961601423264],[-55.848193644710605,-16.70879410680812],[-55.83673159005599,-16.714239280552146],[-55.82926458694653,-16.720253809084646],[-55.82069033607316,-16.720756885089063],[-55.81668999428361,-16.72018218637235],[-55.813273708597514,-16.71851158847201],[-55.80985975876329,-16.715737354855825],[-55.81047671067679,-16.70858055592834],[-55.80447096430572,-16.709371456948848],[-55.8021818574387,-16.709910007405753],[-55.799600615764426,-16.710994242234115],[-55.79729067774265,-16.714839102804078],[-55.79357226636196,-16.715364711567698],[-55.79183476988661,-16.719212875200036],[-55.79038997821788,-16.721680934053207],[-55.786953654449874,-16.722486275311578],[-55.7812395771523,-16.72273081704696],[-55.77665904360173,-16.72408103973791],[-55.77520168871429,-16.728477972417092],[-55.782618142828184,-16.730724626866653],[-55.78575723251174,-16.731294938384117],[-55.78574679866963,-16.732945880367488],[-55.78542843982649,-16.737627761178913],[-55.78483252736118,-16.742029858301876],[-55.78280942345779,-16.745319879962842],[-55.778224907995586,-16.747221953361],[-55.76904309488384,-16.752950228479456],[-55.763305734293866,-16.755944205818682],[-55.758686768706234,-16.76307658981857],[-55.74553335924607,-16.76354878859701],[-55.743270514464726,-16.759954959103982],[-55.741293624531686,-16.756089191240335],[-55.740161909476186,-16.75470494786649],[-55.73502587685036,-16.753296295552705],[-55.72929713955576,-16.754911974874517],[-55.726121203252056,-16.759849703382223],[-55.719859097051994,-16.756230894892447],[-55.714738047544884,-16.75261905261725],[-55.70933403833523,-16.748179781710128],[-55.703065228271704,-16.745659572883866],[-55.699045136379006,-16.74866695586948],[-55.699297424949435,-16.75334769910226],[-55.69868725563129,-16.758852962131712],[-55.69525648693285,-16.75938306283788],[-55.69125962665131,-16.758254142440737],[-55.6858323832753,-16.75794595642674],[-55.67554221334651,-16.75788016633974],[-55.67550222390003,-16.76366259652131],[-55.67545071209718,-16.771095894099087],[-55.67258778721989,-16.771629241374754],[-55.67089720354742,-16.768312046838147],[-55.669492573656804,-16.76472300225],[-55.66549466775822,-16.764423507387058],[-55.66290813742007,-16.766057667165988],[-55.66231117829947,-16.770185549560342],[-55.66054090931559,-16.777607608684086],[-55.6537010800106,-16.774808567873233],[-55.65373402933001,-16.77012971930394],[-55.64430009686027,-16.77006788190521],[-55.635145102682344,-16.771384706746193],[-55.615705192503555,-16.77180681845987],[-55.61140865068122,-16.77287700611639],[-55.598511304069596,-16.777746766933593],[-55.58543742309427,-16.781851875828128],[-55.58502625587404,-16.781404900156417],[-55.578927189959835,-16.77245366451623],[-55.5619800022462,-16.77084669743086],[-55.55427387375178,-16.770792794398062],[-55.54652265072057,-16.776682181143165],[-55.51106455277816,-16.776428961524136],[-55.50416145824883,-16.771924461085785],[-55.496503432859114,-16.765184735480144],[-55.49497982193847,-16.762944115087812],[-55.48111567239021,-16.762102287945748],[-55.46955507183977,-16.762016805463883],[-55.45185571719609,-16.75817036070358],[-55.44570352991029,-16.756639265502493],[-55.440307603293064,-16.75659855548154],[-55.434936006028046,-16.75358823090941],[-55.42880249974748,-16.749827414038332],[-55.42037386740106,-16.74382383200469],[-55.381911143798035,-16.7353573908069],[-55.36344858213616,-16.731497728468124],[-55.34495475160864,-16.73135031151757],[-55.32185856199055,-16.72893454671952],[-55.31348671174403,-16.716988479730627],[-55.30133927621032,-16.69683849772275],[-55.28834431277236,-16.684853636467075],[-55.27301436117975,-16.67655818994131],[-55.25308762205232,-16.665253625838],[-55.223130269990754,-16.656086307501194],[-55.211577576496516,-16.655986977697225],[-55.193099538351625,-16.655086654992076],[-55.18392477857369,-16.647578767005463],[-55.18402966640838,-16.63644256378118],[-55.17249959887478,-16.63411207947562],[-55.170187521834166,-16.634091711902485],[-55.16474392588965,-16.63998672162985],[-55.16624143400698,-16.644453897373992],[-55.176947793881354,-16.656690029110138],[-55.17576523627755,-16.658733910788275],[-55.17112252068195,-16.658132353525776],[-55.163815987721534,-16.656313973343032],[-55.154625842469706,-16.651033912313334],[-55.14771516685237,-16.64874314273689],[-55.13765307566023,-16.65385145556044],[-55.13303322949054,-16.65380988462895],[-55.12688319750536,-16.652269812338847],[-55.118490955040095,-16.644026252397058],[-55.11465096722505,-16.64324686370242],[-55.10921537760076,-16.64765558593537],[-55.10682303363893,-16.655801319979933],[-55.103692011452445,-16.660966560065138],[-55.086725441561526,-16.663039746854814],[-55.09454756869377,-16.651230571762802],[-55.09541053863176,-16.64158642873049],[-55.08858200491582,-16.631131569483923],[-55.07709093219938,-16.62508713213417],[-55.07173683369964,-16.621323785635532],[-55.067155062716914,-16.617567476083963],[-55.06572702231834,-16.60641770610537],[-55.05343621892907,-16.60333384177715],[-55.0388164040219,-16.602451846977846],[-55.028860637352025,-16.597164018164214],[-55.028199495264516,-16.593578734118662],[-55.02827240396397,-16.58642125702296],[-55.02888367902911,-16.58257439734933],[-55.02895103812844,-16.57596412593277],[-55.028990225843884,-16.57211186237654],[-55.02562384871287,-16.5665723438746],[-55.01998106144702,-16.559912288045172],[-55.02004858161872,-16.553306526686473],[-55.02518649526074,-16.553355241773076],[-55.03372988695421,-16.55508649505158],[-55.0332083093887,-16.550125616045097],[-55.0332808019181,-16.542968102910567],[-55.03333664307362,-16.537465498468176],[-55.03222546147311,-16.534701149756952],[-55.02369508739919,-16.53131503239665],[-55.01684685635243,-16.531250077468712],[-55.01402041182601,-16.52847388586235],[-55.01404857827129,-16.52572035873168],[-55.01526537767946,-16.518573845200322],[-55.01872526335996,-16.51530120746569],[-55.01760973344319,-16.512536782610383],[-55.015338443376216,-16.51141638335705],[-55.013667112913616,-16.507543416118658],[-55.01485658089713,-16.502598753914995],[-55.018355380359345,-16.495478259212504],[-55.01898878181216,-16.489424948864443],[-55.01960629604567,-16.484474843303126],[-55.024753516732254,-16.483424679235824],[-55.029356959829855,-16.47961088998677],[-55.029407079984566,-16.474655343504008],[-55.03513131671785,-16.473058691919235],[-55.039090498109545,-16.47640129171498],[-55.04192223890744,-16.47863000977898],[-55.042466242736594,-16.481388942865937],[-55.04870251916291,-16.48529995418666],[-55.06582175313264,-16.485458905989624],[-55.07157335702074,-16.48110761510291],[-55.071644199680776,-16.47394989743471],[-55.069977393588225,-16.469530081910214],[-55.06944928261851,-16.465120795469627],[-55.07119785825637,-16.461279656695698],[-55.07976423754677,-16.460806643921014],[-55.083724074933436,-16.46414854289728],[-55.08653458692841,-16.468578735669976],[-55.08764016967893,-16.472446142944726],[-55.08869249788665,-16.4812646599936],[-55.09839321337332,-16.481353033901883],[-55.10072379544413,-16.476418058291245],[-55.110424453538656,-16.47650583273981],[-55.11440045141802,-16.478743947277966],[-55.11432056598816,-16.487000612916965],[-55.11999219696672,-16.49035732216455],[-55.122910068098385,-16.4837767152775],[-55.12297901727266,-16.47661881430732],[-55.137244278049394,-16.476746263660807],[-55.15150965303273,-16.476872760006113],[-55.1509111373774,-16.480173151156215],[-55.14573815636537,-16.483980279705143],[-55.13657185024046,-16.48775174662231],[-55.13250026415415,-16.495425633832117],[-55.13241034236924,-16.504785691018384],[-55.13344832170649,-16.515806322632347],[-55.14316155151909,-16.514794003544683],[-55.151715306911704,-16.515421588814974],[-55.16027910028365,-16.515497230122445],[-55.16660741318144,-16.510044832391014],[-55.166690464139876,-16.501236257814824],[-55.1718792033652,-16.495773657604918],[-55.175893111428536,-16.493606373842002],[-55.18564116410223,-16.48873484761204],[-55.18960314438755,-16.492622169756537],[-55.189521166455826,-16.501435327233537],[-55.19236027730934,-16.50311051269096],[-55.19689486047291,-16.506455399409507],[-55.196823408045304,-16.514160817503257],[-55.196751871417476,-16.521870614426316],[-55.19723181676941,-16.53178756361901],[-55.2040705718838,-16.53294545209862],[-55.20982148423875,-16.528038495897935],[-55.211572688580624,-16.52420046292771],[-55.2116334504514,-16.517593912276332],[-55.21169421236525,-16.51098731911753],[-55.21175505859675,-16.504376281463074],[-55.22089588340692,-16.503355373443135],[-55.228897633089844,-16.502319912970943],[-55.23460199229975,-16.502368175230107],[-55.23798843939022,-16.506806001910697],[-55.23901244190056,-16.52002893575789],[-55.240071779314164,-16.52884745355143],[-55.24110583876119,-16.540971537147314],[-55.25138759219904,-16.539958994858022],[-55.25373482768772,-16.53336702153775],[-55.25492352003073,-16.527873199157497],[-55.26638776516773,-16.522460423127317],[-55.27210734640904,-16.521404375960564],[-55.27892693153831,-16.52476657980686],[-55.288053897291256,-16.525945110523526],[-55.2960711744364,-16.5227048060801],[-55.29039513107754,-16.519352475895076],[-55.28585367119945,-16.516013844056975],[-55.283619341489064,-16.510487148265888],[-55.2853932207896,-16.503894462212454],[-55.281995967316085,-16.500560674928774],[-55.282054333021435,-16.493953848168044],[-55.28493783361967,-16.490676051065883],[-55.293530287379525,-16.486888734036803],[-55.294726952265734,-16.480842856447996],[-55.29421778139103,-16.473679603989385],[-55.29769666942681,-16.46764785012241],[-55.30629748058317,-16.462760879810435],[-55.315998485440915,-16.462839174290608],[-55.32171604018954,-16.46178599218142],[-55.3223351552491,-16.456282535208096],[-55.32064835769744,-16.45296753302222],[-55.31953807639648,-16.449652660679984],[-55.32126746511275,-16.447464082055166],[-55.33096778705664,-16.4475415228103],[-55.33442621214827,-16.443715803776275],[-55.33160536577226,-16.43983564538112],[-55.32936099138213,-16.435412793372333],[-55.329393903389175,-16.431559815239265],[-55.333976642829285,-16.429393769602658],[-55.342537427674124,-16.429461497161395],[-55.348235380766305,-16.43005369659624],[-55.3556391351332,-16.4317671592936],[-55.3596591717985,-16.429044298138393],[-55.35913839091356,-16.422979935385552],[-55.35630340208369,-16.420755236595195],[-55.35463940988134,-16.415238132607882],[-55.355229552811984,-16.41248850235454],[-55.36264648336523,-16.412546471832407],[-55.37639217696808,-16.406592803582317],[-55.38842237275719,-16.400629572812424],[-55.39362954511943,-16.39185915527564],[-55.394268851313576,-16.38360108559704],[-55.38631755093859,-16.379135087452216],[-55.379518796951785,-16.373574221235707],[-55.37732848774756,-16.362544605898837],[-55.37678894048929,-16.35868714257568],[-55.3768799624678,-16.347670577042887],[-55.3775377215299,-16.33721465912549],[-55.38040810864997,-16.334482384892702],[-55.38222188689236,-16.32237994981996],[-55.389662573678415,-16.319135285915085],[-55.39654514043688,-16.314230745594806],[-55.40623918599406,-16.314304108712616],[-55.414759624542754,-16.318221628271182],[-55.41819199077513,-16.317143868840244],[-55.41826717455726,-16.307782314103196],[-55.42682739891625,-16.307298895539613],[-55.43877576070187,-16.310689241298345],[-55.449586264962484,-16.31352331066758],[-55.45303132592648,-16.310794107602565],[-55.45307451047474,-16.305290149593286],[-55.46446921594121,-16.306472316726687],[-55.476972696852926,-16.312071719661038],[-55.48439898170975,-16.310469740479796],[-55.479871550284884,-16.306031956191944],[-55.475945373400144,-16.29774485385039],[-55.47947854426449,-16.282898948903846],[-55.48457685439364,-16.287340874540547],[-55.48679817985277,-16.295068335808644],[-55.49077531737722,-16.296747681907913],[-55.50101515055275,-16.300126813952495],[-55.505538854238,-16.305115997980373],[-55.511789285310726,-16.308461878182676],[-55.5226093145461,-16.310193246106905],[-55.53505756090555,-16.32349606194974],[-55.53559208021829,-16.328457026095954],[-55.54469167217964,-16.331826241696728],[-55.54872354696841,-16.326896854921685],[-55.54877227779425,-16.320289024485007],[-55.55281533822624,-16.3131568658156],[-55.56028154500523,-16.306047930506082],[-55.563765224135956,-16.297808025328198],[-55.579186415384605,-16.294058561619668],[-55.58489439161723,-16.293545101993782],[-55.591164932670196,-16.293586966595466],[-55.59853517533336,-16.299692396086538],[-55.602490868202445,-16.30522768760381],[-55.602459631003676,-16.309633011991536],[-55.602408838834144,-16.31679276593759],[-55.610355543789886,-16.322354359566628],[-55.61258605578657,-16.329529091673244],[-55.621633302921765,-16.340602278115764],[-55.62166801844133,-16.33564513557794],[-55.62799383656281,-16.327974435568965],[-55.63487148621361,-16.323066125674565],[-55.64059542054641,-16.320348492976667],[-55.64516499247241,-16.319274263259405],[-55.64919806491506,-16.31379539020986],[-55.65152797657194,-16.30665002734238],[-55.65785922822715,-16.297874668123185],[-55.67045031195655,-16.291345789219623],[-55.685295599947295,-16.288683976516875],[-55.70352770809749,-16.29155125276393],[-55.710936611021175,-16.291596513868974],[-55.71664798088829,-16.290532097471107],[-55.72066055907136,-16.28780172324006],[-55.72411137813642,-16.282865055262867],[-55.72417546397879,-16.272950317340733],[-55.7231016083421,-16.263028757518875],[-55.721434139917896,-16.25585830723556],[-55.71350902582431,-16.247550751692266],[-55.70783133476245,-16.24365787219644],[-55.71243470518625,-16.237077330171342],[-55.72211210944482,-16.239338687463245],[-55.72607991953627,-16.24266912943651],[-55.7260373642681,-16.249277476229143],[-55.735687417312995,-16.255943826210828],[-55.739642858260844,-16.26202866536324],[-55.74017555983466,-16.268088638057936],[-55.74759530429573,-16.267033452859433],[-55.74816892316671,-16.265933118016957],[-55.74820029636697,-16.26097572909544],[-55.74821776361296,-16.2582211719467],[-55.744259738914806,-16.253240104141348],[-55.74315927297205,-16.24662498458122],[-55.74434367978051,-16.24002340731802],[-55.74947524469747,-16.240053675729992],[-55.75343663759381,-16.244482830377198],[-55.755692616286375,-16.24835447846994],[-55.75623262142214,-16.25331069979947],[-55.76132662093349,-16.259401916403615],[-55.76246564252623,-16.259960407791],[-55.766427779725646,-16.26438925257982],[-55.776627405975525,-16.274911071746526],[-55.78625339279391,-16.285985420508673],[-55.78622293938249,-16.290942883510837],[-55.786172127167504,-16.299202339473844],[-55.79067985088443,-16.308039776200307],[-55.7969278225633,-16.311933845076883],[-55.802619396450034,-16.31416915719505],[-55.8105988966768,-16.315313419193902],[-55.81686412140973,-16.316452338124005],[-55.820843085937504,-16.3192293333234],[-55.83102088407961,-16.33360718167129],[-55.83895265463504,-16.343014473533824],[-55.85035022135474,-16.344728005261977],[-55.861771811225694,-16.343138915928122],[-55.869197268891526,-16.341523257347248],[-55.878897775856316,-16.341027748475128],[-55.88628871802391,-16.345472777759937],[-55.8937047235786,-16.345511824495016],[-55.90112702727431,-16.344446878713903],[-55.910246956880556,-16.345597952852337],[-55.91761157363533,-16.354999638724834],[-55.92321832555843,-16.373203996935544],[-55.92948329097692,-16.374887066007346],[-55.92945321403225,-16.380396589809486],[-55.93170816286858,-16.38536582120457],[-55.93964383574334,-16.39532164753399],[-55.94929086604973,-16.40528571736445],[-55.956665362709316,-16.413582507860067],[-55.960033860772,-16.423514846450782],[-55.964565560105335,-16.430698089531354],[-55.975406583768574,-16.430751231713224],[-55.97938554761277,-16.433525495428533],[-55.982797477138064,-16.436292424610325],[-55.9913551934388,-16.4374375341183],[-55.99474282853746,-16.444062766564134],[-55.99586107158991,-16.449026005679627],[-55.99984909015339,-16.450148771734973],[-56.00326161456097,-16.452915404142658],[-56.010098951058,-16.45515526569565],[-56.01408172308715,-16.45737706722745],[-56.018636517904504,-16.45960144812106],[-56.02033558809172,-16.462911653475462],[-56.021455419994254,-16.466775580918554],[-56.030006549896534,-16.469570189558354],[-56.036831254315686,-16.474555143503817],[-56.0442363877401,-16.477895818483162],[-56.056224221091796,-16.477950199095194],[-56.06476583134557,-16.482946474480162],[-56.0721514348359,-16.489588408241534],[-56.078400155500184,-16.496777031792952],[-56.084670577719585,-16.498455702899374],[-56.08753900071659,-16.495717866940492],[-56.091538414016696,-16.49573527118954],[-56.09381932344476,-16.496292508611276],[-56.09665475019559,-16.49961160178341],[-56.09661636172037,-16.50787167764596],[-56.10172242475124,-16.5150546751287],[-56.118284730262744,-16.51512523935369],[-56.131986670912234,-16.51518266839596],[-56.147404923207105,-16.5152461375737],[-56.14795543405676,-16.519107104312422],[-56.151335220059686,-16.530136190892467],[-56.16387746495946,-16.53514479539357],[-56.1689749809296,-16.54508119508426]]]}"
